time	V(vout)
Step Information: X=494.1  (Run: 6/6)
1.086792497558594e-002	4.121430e+002
1.086794997558594e-002	4.122087e+002
1.086800000000000e-002	4.123399e+002
1.086809995117304e-002	4.126001e+002
1.087000000000000e-002	4.171678e+002
1.087001999999439e-002	4.172120e+002
1.087005999998318e-002	4.172891e+002
1.087013999996074e-002	4.173766e+002
1.087025000000000e-002	4.174020e+002
1.087775000000000e-002	4.121554e+002
1.087777500000000e-002	4.121380e+002
1.087782500000000e-002	4.121280e+002
1.087790000000000e-002	4.121750e+002
1.087790002441407e-002	4.121750e+002
1.087790075683594e-002	4.121769e+002
1.087790153808594e-002	4.121790e+002
1.087790310058594e-002	4.121831e+002
1.087790622558594e-002	4.121913e+002
1.087791247558594e-002	4.122076e+002
1.087792497558594e-002	4.122405e+002
1.087794997558594e-002	4.123062e+002
1.087800000000000e-002	4.124374e+002
1.088000000000000e-002	4.172645e+002
1.088001999999439e-002	4.173086e+002
1.088005999998318e-002	4.173857e+002
1.088013999996074e-002	4.174732e+002
1.088025000000000e-002	4.174985e+002
1.088775000000000e-002	4.122507e+002
1.088777500000000e-002	4.122333e+002
1.088782500000000e-002	4.122233e+002
1.088790000000000e-002	4.122703e+002
1.088790002441407e-002	4.122703e+002
1.088790075683594e-002	4.122722e+002
1.088790153808594e-002	4.122743e+002
1.088790310058594e-002	4.122784e+002
1.088790622558594e-002	4.122865e+002
1.088791247558594e-002	4.123029e+002
1.088792497558594e-002	4.123358e+002
1.088794997558594e-002	4.124015e+002
1.088800000000000e-002	4.125326e+002
1.089000000000000e-002	4.173587e+002
1.089001999999439e-002	4.174028e+002
1.089005999998318e-002	4.174799e+002
1.089013999996074e-002	4.175673e+002
1.089025000000000e-002	4.175925e+002
1.089775000000000e-002	4.123435e+002
1.089777500000000e-002	4.123261e+002
1.089782500000000e-002	4.123161e+002
1.089790000000000e-002	4.123631e+002
1.089790002441407e-002	4.123631e+002
1.089790075683594e-002	4.123650e+002
1.089790153808594e-002	4.123670e+002
1.089790310058594e-002	4.123711e+002
1.089790622558594e-002	4.123793e+002
1.089791247558594e-002	4.123957e+002
1.089792497558594e-002	4.124285e+002
1.089794997558594e-002	4.124942e+002
1.089800000000000e-002	4.126253e+002
1.090000000000000e-002	4.174500e+002
1.090001999999440e-002	4.174941e+002
1.090005999998319e-002	4.175712e+002
1.090013999996076e-002	4.176586e+002
1.090025000000000e-002	4.176837e+002
1.090775000000000e-002	4.124335e+002
1.090777500000000e-002	4.124161e+002
1.090782500000000e-002	4.124061e+002
1.090790000000000e-002	4.124531e+002
1.090790002441407e-002	4.124531e+002
1.090790075683594e-002	4.124550e+002
1.090790153808594e-002	4.124570e+002
1.090790310058594e-002	4.124611e+002
1.090790622558594e-002	4.124693e+002
1.090791247558594e-002	4.124857e+002
1.090792497558594e-002	4.125185e+002
1.090794997558594e-002	4.125842e+002
1.090800000000000e-002	4.127153e+002
1.091000000000000e-002	4.175384e+002
1.091002000002850e-002	4.175825e+002
1.091006000008549e-002	4.176595e+002
1.091014000019948e-002	4.177468e+002
1.091025000000000e-002	4.177719e+002
1.091775000000000e-002	4.125206e+002
1.091777500000000e-002	4.125032e+002
1.091782500000000e-002	4.124931e+002
1.091790000000000e-002	4.125400e+002
1.091790002441407e-002	4.125401e+002
1.091790075683594e-002	4.125420e+002
1.091790153808594e-002	4.125440e+002
1.091790310058594e-002	4.125481e+002
1.091790622558594e-002	4.125563e+002
1.091791247558594e-002	4.125727e+002
1.091792497558594e-002	4.126055e+002
1.091794997558594e-002	4.126711e+002
1.091800000000000e-002	4.128022e+002
1.092000000000000e-002	4.176235e+002
1.092002000002850e-002	4.176675e+002
1.092006000008549e-002	4.177445e+002
1.092014000019948e-002	4.178318e+002
1.092025000000000e-002	4.178567e+002
1.092775000000000e-002	4.126044e+002
1.092777500000000e-002	4.125870e+002
1.092782500000000e-002	4.125769e+002
1.092790000000000e-002	4.126238e+002
1.092790002441407e-002	4.126238e+002
1.092790075683594e-002	4.126257e+002
1.092790153808594e-002	4.126278e+002
1.092790310058594e-002	4.126318e+002
1.092790622558594e-002	4.126400e+002
1.092791247558594e-002	4.126564e+002
1.092792497558594e-002	4.126892e+002
1.092794997558594e-002	4.127548e+002
1.092800000000000e-002	4.128858e+002
1.093000000000000e-002	4.177051e+002
1.093002000002850e-002	4.177491e+002
1.093006000008549e-002	4.178261e+002
1.093014000019948e-002	4.179132e+002
1.093025000000000e-002	4.179381e+002
1.093775000000000e-002	4.126847e+002
1.093777500000000e-002	4.126673e+002
1.093782500000000e-002	4.126573e+002
1.093790000000000e-002	4.127041e+002
1.093790002441407e-002	4.127041e+002
1.093790075683594e-002	4.127060e+002
1.093790153808594e-002	4.127080e+002
1.093790310058594e-002	4.127121e+002
1.093790622558594e-002	4.127203e+002
1.093791247558594e-002	4.127367e+002
1.093792497558594e-002	4.127695e+002
1.093794997558594e-002	4.128350e+002
1.093800000000000e-002	4.129660e+002
1.094000000000000e-002	4.177830e+002
1.094002000002850e-002	4.178270e+002
1.094006000008549e-002	4.179039e+002
1.094014000019948e-002	4.179910e+002
1.094025000000000e-002	4.180157e+002
1.094775000000000e-002	4.127614e+002
1.094777500000000e-002	4.127440e+002
1.094782500000000e-002	4.127339e+002
1.094790000000000e-002	4.127807e+002
1.094790002441407e-002	4.127807e+002
1.094790075683594e-002	4.127826e+002
1.094790153808594e-002	4.127847e+002
1.094790310058594e-002	4.127888e+002
1.094790622558594e-002	4.127969e+002
1.094791247558594e-002	4.128133e+002
1.094792497558594e-002	4.128461e+002
1.094794997558594e-002	4.129116e+002
1.094800000000000e-002	4.130425e+002
1.095000000000000e-002	4.178571e+002
1.095002000002850e-002	4.179011e+002
1.095006000008549e-002	4.179779e+002
1.095014000019948e-002	4.180648e+002
1.095025000000000e-002	4.180895e+002
1.095775000000000e-002	4.128342e+002
1.095777500000000e-002	4.128168e+002
1.095782500000000e-002	4.128067e+002
1.095790000000000e-002	4.128535e+002
1.095790002441407e-002	4.128535e+002
1.095790075683594e-002	4.128554e+002
1.095790153808594e-002	4.128575e+002
1.095790310058594e-002	4.128615e+002
1.095790622558594e-002	4.128697e+002
1.095791247558594e-002	4.128860e+002
1.095792497558594e-002	4.129188e+002
1.095794997558594e-002	4.129843e+002
1.095800000000000e-002	4.131151e+002
1.096000000000000e-002	4.179271e+002
1.096001999999439e-002	4.179710e+002
1.096005999998318e-002	4.180478e+002
1.096013999996074e-002	4.181346e+002
1.096025000000000e-002	4.181592e+002
1.096775000000000e-002	4.129031e+002
1.096777500000000e-002	4.128857e+002
1.096782500000000e-002	4.128755e+002
1.096790000000000e-002	4.129222e+002
1.096790002441407e-002	4.129223e+002
1.096790075683594e-002	4.129242e+002
1.096790153808594e-002	4.129262e+002
1.096790310058594e-002	4.129303e+002
1.096790622558594e-002	4.129384e+002
1.096791247558594e-002	4.129548e+002
1.096792497558594e-002	4.129875e+002
1.096794997558594e-002	4.130530e+002
1.096800000000000e-002	4.131838e+002
1.097000000000000e-002	4.179929e+002
1.097001999999439e-002	4.180368e+002
1.097005999998318e-002	4.181136e+002
1.097013999996074e-002	4.182003e+002
1.097025000000000e-002	4.182247e+002
1.097775000000000e-002	4.129677e+002
1.097777500000000e-002	4.129503e+002
1.097782500000000e-002	4.129402e+002
1.097790000000000e-002	4.129869e+002
1.097790002441407e-002	4.129869e+002
1.097790075683594e-002	4.129888e+002
1.097790153808594e-002	4.129908e+002
1.097790310058594e-002	4.129949e+002
1.097790622558594e-002	4.130031e+002
1.097791247558594e-002	4.130194e+002
1.097792497558594e-002	4.130521e+002
1.097794997558594e-002	4.131176e+002
1.097800000000000e-002	4.132483e+002
1.098000000000000e-002	4.180544e+002
1.098001999999439e-002	4.180983e+002
1.098005999998318e-002	4.181750e+002
1.098013999996074e-002	4.182616e+002
1.098025000000000e-002	4.182859e+002
1.098775000000000e-002	4.130282e+002
1.098777500000000e-002	4.130107e+002
1.098782500000000e-002	4.130006e+002
1.098790000000000e-002	4.130472e+002
1.098790002441407e-002	4.130472e+002
1.098790075683594e-002	4.130491e+002
1.098790153808594e-002	4.130512e+002
1.098790310058594e-002	4.130552e+002
1.098790622558594e-002	4.130634e+002
1.098791247558594e-002	4.130797e+002
1.098792497558594e-002	4.131124e+002
1.098794997558594e-002	4.131778e+002
1.098800000000000e-002	4.133085e+002
1.099000000000000e-002	4.181115e+002
1.099001999999440e-002	4.181553e+002
1.099005999998319e-002	4.182319e+002
1.099013999996076e-002	4.183184e+002
1.099025000000000e-002	4.183427e+002
1.099775000000000e-002	4.130842e+002
1.099777500000000e-002	4.130668e+002
1.099782500000000e-002	4.130566e+002
1.099790000000000e-002	4.131031e+002
1.099790002441407e-002	4.131032e+002
1.099790075683594e-002	4.131051e+002
1.099790153808594e-002	4.131071e+002
1.099790310058594e-002	4.131112e+002
1.099790622558594e-002	4.131193e+002
1.099791247558594e-002	4.131357e+002
1.099792497558594e-002	4.131683e+002
1.099794997558594e-002	4.132337e+002
1.099800000000000e-002	4.133643e+002
1.100000000000000e-002	4.181640e+002
1.100002000002850e-002	4.182079e+002
1.100006000008549e-002	4.182844e+002
1.100014000019948e-002	4.183708e+002
1.100025000000000e-002	4.183948e+002
1.100775000000000e-002	4.131357e+002
1.100777500000000e-002	4.131183e+002
1.100782500000000e-002	4.131081e+002
1.100790000000000e-002	4.131546e+002
1.100790002441407e-002	4.131547e+002
1.100790075683594e-002	4.131566e+002
1.100790153808594e-002	4.131586e+002
1.100790310058594e-002	4.131626e+002
1.100790622558594e-002	4.131708e+002
1.100791247558594e-002	4.131871e+002
1.100792497558594e-002	4.132198e+002
1.100794997558594e-002	4.132851e+002
1.100800000000000e-002	4.134156e+002
1.101000000000000e-002	4.182119e+002
1.101002000002850e-002	4.182557e+002
1.101006000008549e-002	4.183322e+002
1.101014000019948e-002	4.184185e+002
1.101025000000000e-002	4.184424e+002
1.101775000000000e-002	4.131827e+002
1.101777500000000e-002	4.131653e+002
1.101782500000000e-002	4.131551e+002
1.101790000000000e-002	4.132015e+002
1.101790002441407e-002	4.132016e+002
1.101790075683594e-002	4.132035e+002
1.101790153808594e-002	4.132055e+002
1.101790310058594e-002	4.132095e+002
1.101790622558594e-002	4.132177e+002
1.101791247558594e-002	4.132340e+002
1.101792497558594e-002	4.132666e+002
1.101794997558594e-002	4.133319e+002
1.101800000000000e-002	4.134623e+002
1.102000000000000e-002	4.182552e+002
1.102002000002850e-002	4.182990e+002
1.102006000008549e-002	4.183754e+002
1.102014000019948e-002	4.184615e+002
1.102025000000000e-002	4.184853e+002
1.102775000000000e-002	4.132250e+002
1.102777500000000e-002	4.132076e+002
1.102782500000000e-002	4.131974e+002
1.102790000000000e-002	4.132438e+002
1.102790002441407e-002	4.132438e+002
1.102790075683594e-002	4.132457e+002
1.102790153808594e-002	4.132478e+002
1.102790310058594e-002	4.132518e+002
1.102790622558594e-002	4.132599e+002
1.102791247558594e-002	4.132762e+002
1.102792497558594e-002	4.133089e+002
1.102794997558594e-002	4.133741e+002
1.102800000000000e-002	4.135044e+002
1.103000000000000e-002	4.182938e+002
1.103002000002850e-002	4.183375e+002
1.103006000008550e-002	4.184138e+002
1.103014000019950e-002	4.184998e+002
1.103025000000000e-002	4.185235e+002
1.103775000000000e-002	4.132628e+002
1.103777500000000e-002	4.132453e+002
1.103782500000000e-002	4.132351e+002
1.103790000000000e-002	4.132814e+002
1.103790002441407e-002	4.132815e+002
1.103790075683594e-002	4.132834e+002
1.103790153808594e-002	4.132854e+002
1.103790310058594e-002	4.132894e+002
1.103790622558594e-002	4.132975e+002
1.103791247558594e-002	4.133138e+002
1.103792497558594e-002	4.133464e+002
1.103794997558594e-002	4.134116e+002
1.103800000000000e-002	4.135418e+002
1.104000000000000e-002	4.183276e+002
1.104001999999439e-002	4.183713e+002
1.104005999998318e-002	4.184475e+002
1.104013999996074e-002	4.185334e+002
1.104025000000000e-002	4.185569e+002
1.104775000000000e-002	4.132958e+002
1.104777500000000e-002	4.132784e+002
1.104782500000000e-002	4.132681e+002
1.104790000000000e-002	4.133144e+002
1.104790002441407e-002	4.133144e+002
1.104790075683594e-002	4.133163e+002
1.104790153808594e-002	4.133183e+002
1.104790310058594e-002	4.133224e+002
1.104790622558594e-002	4.133305e+002
1.104791247558594e-002	4.133468e+002
1.104792497558594e-002	4.133793e+002
1.104794997558594e-002	4.134445e+002
1.104800000000000e-002	4.135746e+002
1.105000000000000e-002	4.183567e+002
1.105001999999439e-002	4.184003e+002
1.105005999998318e-002	4.184765e+002
1.105013999996074e-002	4.185622e+002
1.105025000000000e-002	4.185856e+002
1.105032700002748e-002	4.185312e+002
1.105775000000000e-002	4.133241e+002
1.105777500000000e-002	4.133067e+002
1.105782500000000e-002	4.132964e+002
1.105790000000000e-002	4.133427e+002
1.105790002441407e-002	4.133427e+002
1.105790075683594e-002	4.133446e+002
1.105790153808594e-002	4.133466e+002
1.105790310058594e-002	4.133506e+002
1.105790622558594e-002	4.133588e+002
1.105791247558594e-002	4.133750e+002
1.105792497558594e-002	4.134076e+002
1.105794997558594e-002	4.134727e+002
1.105800000000000e-002	4.136027e+002
1.106000000000000e-002	4.183810e+002
1.106001999999439e-002	4.184246e+002
1.106005999998318e-002	4.185007e+002
1.106013999996074e-002	4.185863e+002
1.106025000000000e-002	4.186096e+002
1.106775000000000e-002	4.133478e+002
1.106777500000000e-002	4.133304e+002
1.106782500000000e-002	4.133201e+002
1.106790000000000e-002	4.133662e+002
1.106790002441407e-002	4.133663e+002
1.106790075683594e-002	4.133682e+002
1.106790153808594e-002	4.133702e+002
1.106790310058594e-002	4.133742e+002
1.106790622558594e-002	4.133823e+002
1.106791247558594e-002	4.133986e+002
1.106792497558594e-002	4.134311e+002
1.106794997558594e-002	4.134962e+002
1.106800000000000e-002	4.136261e+002
1.107000000000000e-002	4.184006e+002
1.107001999999440e-002	4.184442e+002
1.107005999998319e-002	4.185202e+002
1.107013999996076e-002	4.186057e+002
1.107025000000000e-002	4.186288e+002
1.107775000000000e-002	4.133668e+002
1.107777500000000e-002	4.133494e+002
1.107782500000000e-002	4.133391e+002
1.107790000000000e-002	4.133852e+002
1.107790002441407e-002	4.133852e+002
1.107790075683594e-002	4.133871e+002
1.107790153808594e-002	4.133891e+002
1.107790310058594e-002	4.133932e+002
1.107790622558594e-002	4.134012e+002
1.107791247558594e-002	4.134175e+002
1.107792497558594e-002	4.134500e+002
1.107794997558594e-002	4.135150e+002
1.107800000000000e-002	4.136448e+002
1.108000000000000e-002	4.184156e+002
1.108002000002850e-002	4.184591e+002
1.108006000008549e-002	4.185351e+002
1.108014000019948e-002	4.186204e+002
1.108025000000000e-002	4.186434e+002
1.108775000000000e-002	4.133812e+002
1.108777500000000e-002	4.133638e+002
1.108782500000000e-002	4.133535e+002
1.108790000000000e-002	4.133995e+002
1.108790002441407e-002	4.133995e+002
1.108790075683594e-002	4.134014e+002
1.108790153808594e-002	4.134034e+002
1.108790310058594e-002	4.134075e+002
1.108790622558594e-002	4.134156e+002
1.108791247558594e-002	4.134318e+002
1.108792497558594e-002	4.134643e+002
1.108794997558594e-002	4.135292e+002
1.108800000000000e-002	4.136590e+002
1.109000000000000e-002	4.184259e+002
1.109002000002850e-002	4.184694e+002
1.109006000008549e-002	4.185453e+002
1.109014000019948e-002	4.186305e+002
1.109025000000000e-002	4.186534e+002
1.109775000000000e-002	4.133910e+002
1.109777500000000e-002	4.133736e+002
1.109782500000000e-002	4.133633e+002
1.109790000000000e-002	4.134093e+002
1.109790002441407e-002	4.134093e+002
1.109790075683594e-002	4.134112e+002
1.109790153808594e-002	4.134132e+002
1.109790310058594e-002	4.134172e+002
1.109790622558594e-002	4.134253e+002
1.109791247558594e-002	4.134415e+002
1.109792497558594e-002	4.134740e+002
1.109794997558594e-002	4.135389e+002
1.109800000000000e-002	4.136685e+002
1.110000000000000e-002	4.184317e+002
1.110002000002850e-002	4.184752e+002
1.110006000008549e-002	4.185510e+002
1.110014000019948e-002	4.186360e+002
1.110025000000000e-002	4.186588e+002
1.110775000000000e-002	4.133964e+002
1.110777500000000e-002	4.133790e+002
1.110782500000000e-002	4.133687e+002
1.110790000000000e-002	4.134146e+002
1.110790002441407e-002	4.134146e+002
1.110790075683594e-002	4.134165e+002
1.110790153808594e-002	4.134185e+002
1.110790310058594e-002	4.134225e+002
1.110790622558594e-002	4.134306e+002
1.110791247558594e-002	4.134468e+002
1.110792497558594e-002	4.134792e+002
1.110794997558594e-002	4.135441e+002
1.110800000000000e-002	4.136736e+002
1.111000000000000e-002	4.184331e+002
1.111002000002850e-002	4.184765e+002
1.111006000008549e-002	4.185522e+002
1.111014000019948e-002	4.186371e+002
1.111025000000000e-002	4.186598e+002
1.111775000000000e-002	4.133974e+002
1.111777500000000e-002	4.133799e+002
1.111782500000000e-002	4.133696e+002
1.111790000000000e-002	4.134155e+002
1.111790002441407e-002	4.134155e+002
1.111790075683594e-002	4.134174e+002
1.111790153808594e-002	4.134194e+002
1.111790310058594e-002	4.134234e+002
1.111790622558594e-002	4.134315e+002
1.111791247558594e-002	4.134477e+002
1.111792497558594e-002	4.134801e+002
1.111794997558594e-002	4.135449e+002
1.111800000000000e-002	4.136744e+002
1.112000000000000e-002	4.184301e+002
1.112002000002850e-002	4.184734e+002
1.112006000008549e-002	4.185491e+002
1.112014000019948e-002	4.186339e+002
1.112025000000000e-002	4.186564e+002
1.112775000000000e-002	4.133940e+002
1.112777500000000e-002	4.133766e+002
1.112782500000000e-002	4.133663e+002
1.112790000000000e-002	4.134121e+002
1.112790002441407e-002	4.134121e+002
1.112790075683594e-002	4.134140e+002
1.112790153808594e-002	4.134160e+002
1.112790310058594e-002	4.134200e+002
1.112790622558594e-002	4.134281e+002
1.112791247558594e-002	4.134443e+002
1.112792497558594e-002	4.134767e+002
1.112794997558594e-002	4.135414e+002
1.112800000000000e-002	4.136708e+002
1.113000000000000e-002	4.184228e+002
1.113001999999439e-002	4.184662e+002
1.113005999998318e-002	4.185417e+002
1.113013999996074e-002	4.186264e+002
1.113025000000000e-002	4.186488e+002
1.113775000000000e-002	4.133865e+002
1.113777500000000e-002	4.133691e+002
1.113782500000000e-002	4.133587e+002
1.113790000000000e-002	4.134045e+002
1.113790002441407e-002	4.134045e+002
1.113790075683594e-002	4.134064e+002
1.113790153808594e-002	4.134084e+002
1.113790310058594e-002	4.134124e+002
1.113790622558594e-002	4.134205e+002
1.113791247558594e-002	4.134366e+002
1.113792497558594e-002	4.134690e+002
1.113794997558594e-002	4.135338e+002
1.113800000000000e-002	4.136630e+002
1.114000000000000e-002	4.184114e+002
1.114001999999439e-002	4.184547e+002
1.114005999998318e-002	4.185302e+002
1.114013999996074e-002	4.186148e+002
1.114025000000000e-002	4.186371e+002
1.114775000000000e-002	4.133749e+002
1.114777500000000e-002	4.133575e+002
1.114782500000000e-002	4.133471e+002
1.114790000000000e-002	4.133929e+002
1.114790002441407e-002	4.133929e+002
1.114790075683594e-002	4.133947e+002
1.114790153808594e-002	4.133968e+002
1.114790310058594e-002	4.134008e+002
1.114790622558594e-002	4.134088e+002
1.114791247558594e-002	4.134250e+002
1.114792497558594e-002	4.134573e+002
1.114794997558594e-002	4.135220e+002
1.114800000000000e-002	4.136512e+002
1.115000000000000e-002	4.183961e+002
1.115001999999439e-002	4.184393e+002
1.115005999998318e-002	4.185148e+002
1.115013999996074e-002	4.185992e+002
1.115025000000000e-002	4.186214e+002
1.115775000000000e-002	4.133594e+002
1.115777500000000e-002	4.133420e+002
1.115782500000000e-002	4.133316e+002
1.115790000000000e-002	4.133773e+002
1.115790002441407e-002	4.133773e+002
1.115790075683594e-002	4.133792e+002
1.115790153808594e-002	4.133812e+002
1.115790310058594e-002	4.133852e+002
1.115790622558594e-002	4.133932e+002
1.115791247558594e-002	4.134094e+002
1.115792497558594e-002	4.134417e+002
1.115794997558594e-002	4.135063e+002
1.115800000000000e-002	4.136355e+002
1.116000000000000e-002	4.183769e+002
1.116001999999440e-002	4.184201e+002
1.116005999998319e-002	4.184955e+002
1.116013999996076e-002	4.185798e+002
1.116025000000000e-002	4.186019e+002
1.116775000000000e-002	4.133401e+002
1.116777500000000e-002	4.133227e+002
1.116782500000000e-002	4.133123e+002
1.116790000000000e-002	4.133579e+002
1.116790002441407e-002	4.133579e+002
1.116790075683594e-002	4.133598e+002
1.116790153808594e-002	4.133618e+002
1.116790310058594e-002	4.133658e+002
1.116790622558594e-002	4.133739e+002
1.116791247558594e-002	4.133900e+002
1.116792497558594e-002	4.134223e+002
1.116794997558594e-002	4.134869e+002
1.116800000000000e-002	4.136159e+002
1.117000000000000e-002	4.183539e+002
1.117002000002850e-002	4.183972e+002
1.117006000008549e-002	4.184724e+002
1.117014000019948e-002	4.185567e+002
1.117025000000000e-002	4.185786e+002
1.117775000000000e-002	4.133172e+002
1.117777500000000e-002	4.132998e+002
1.117782500000000e-002	4.132894e+002
1.117790000000000e-002	4.133349e+002
1.117790002441407e-002	4.133350e+002
1.117790075683594e-002	4.133369e+002
1.117790153808594e-002	4.133388e+002
1.117790310058594e-002	4.133429e+002
1.117790622558594e-002	4.133509e+002
1.117791247558594e-002	4.133670e+002
1.117792497558594e-002	4.133993e+002
1.117794997558594e-002	4.134638e+002
1.117800000000000e-002	4.135928e+002
1.118000000000000e-002	4.183275e+002
1.118002000002850e-002	4.183707e+002
1.118006000008549e-002	4.184459e+002
1.118014000019948e-002	4.185300e+002
1.118025000000000e-002	4.185519e+002
1.118775000000000e-002	4.132908e+002
1.118777500000000e-002	4.132734e+002
1.118782500000000e-002	4.132630e+002
1.118790000000000e-002	4.133085e+002
1.118790002441407e-002	4.133085e+002
1.118790075683594e-002	4.133104e+002
1.118790153808594e-002	4.133124e+002
1.118790310058594e-002	4.133164e+002
1.118790622558594e-002	4.133244e+002
1.118791247558594e-002	4.133405e+002
1.118792497558594e-002	4.133728e+002
1.118794997558594e-002	4.134373e+002
1.118800000000000e-002	4.135662e+002
1.119000000000000e-002	4.182977e+002
1.119002000002850e-002	4.183409e+002
1.119006000008549e-002	4.184160e+002
1.119014000019948e-002	4.185001e+002
1.119025000000000e-002	4.185218e+002
1.119775000000000e-002	4.132611e+002
1.119777500000000e-002	4.132437e+002
1.119782500000000e-002	4.132333e+002
1.119790000000000e-002	4.132787e+002
1.119790002441407e-002	4.132788e+002
1.119790075683594e-002	4.132806e+002
1.119790153808594e-002	4.132827e+002
1.119790310058594e-002	4.132867e+002
1.119790622558594e-002	4.132947e+002
1.119791247558594e-002	4.133108e+002
1.119792497558594e-002	4.133430e+002
1.119794997558594e-002	4.134075e+002
1.119800000000000e-002	4.135363e+002
1.120000000000000e-002	4.182648e+002
1.120002000002850e-002	4.183079e+002
1.120006000008550e-002	4.183830e+002
1.120014000019950e-002	4.184669e+002
1.120025000000000e-002	4.184886e+002
1.120775000000000e-002	4.132283e+002
1.120777500000000e-002	4.132109e+002
1.120782500000000e-002	4.132005e+002
1.120790000000000e-002	4.132459e+002
1.120790002441407e-002	4.132459e+002
1.120790075683594e-002	4.132478e+002
1.120790153808594e-002	4.132498e+002
1.120790310058594e-002	4.132538e+002
1.120790622558594e-002	4.132618e+002
1.120791247558594e-002	4.132779e+002
1.120792497558594e-002	4.133101e+002
1.120794997558594e-002	4.133746e+002
1.120800000000000e-002	4.135033e+002
1.121000000000000e-002	4.182289e+002
1.121001999999439e-002	4.182719e+002
1.121005999998318e-002	4.183470e+002
1.121013999996074e-002	4.184308e+002
1.121025000000000e-002	4.184524e+002
1.121775000000000e-002	4.131926e+002
1.121777500000000e-002	4.131752e+002
1.121782500000000e-002	4.131647e+002
1.121790000000000e-002	4.132101e+002
1.121790002441407e-002	4.132101e+002
1.121790075683594e-002	4.132120e+002
1.121790153808594e-002	4.132140e+002
1.121790310058594e-002	4.132180e+002
1.121790622558594e-002	4.132260e+002
1.121791247558594e-002	4.132421e+002
1.121792497558594e-002	4.132743e+002
1.121794997558594e-002	4.133387e+002
1.121800000000000e-002	4.134673e+002
1.122000000000000e-002	4.181902e+002
1.122001999999439e-002	4.182332e+002
1.122005999998318e-002	4.183082e+002
1.122013999996074e-002	4.183919e+002
1.122025000000000e-002	4.184135e+002
1.122775000000000e-002	4.131541e+002
1.122777500000000e-002	4.131367e+002
1.122782500000000e-002	4.131262e+002
1.122790000000000e-002	4.131716e+002
1.122790002441407e-002	4.131716e+002
1.122790075683594e-002	4.131735e+002
1.122790153808594e-002	4.131755e+002
1.122790310058594e-002	4.131795e+002
1.122790622558594e-002	4.131875e+002
1.122791247558594e-002	4.132036e+002
1.122792497558594e-002	4.132357e+002
1.122794997558594e-002	4.133001e+002
1.122800000000000e-002	4.134287e+002
1.123000000000000e-002	4.181488e+002
1.123001999999439e-002	4.181919e+002
1.123005999998318e-002	4.182668e+002
1.123013999996074e-002	4.183505e+002
1.123025000000000e-002	4.183719e+002
1.123775000000000e-002	4.131131e+002
1.123777500000000e-002	4.130957e+002
1.123782500000000e-002	4.130852e+002
1.123790000000000e-002	4.131305e+002
1.123790002441407e-002	4.131306e+002
1.123790075683594e-002	4.131324e+002
1.123790153808594e-002	4.131344e+002
1.123790310058594e-002	4.131384e+002
1.123790622558594e-002	4.131464e+002
1.123791247558594e-002	4.131625e+002
1.123792497558594e-002	4.131947e+002
1.123794997558594e-002	4.132590e+002
1.123800000000000e-002	4.133875e+002
1.124000000000000e-002	4.181051e+002
1.124001999999440e-002	4.181482e+002
1.124005999998319e-002	4.182231e+002
1.124013999996076e-002	4.183066e+002
1.124025000000000e-002	4.183280e+002
1.124775000000000e-002	4.130697e+002
1.124777500000000e-002	4.130523e+002
1.124782500000000e-002	4.130418e+002
1.124790000000000e-002	4.130871e+002
1.124790002441407e-002	4.130872e+002
1.124790075683594e-002	4.130890e+002
1.124790153808594e-002	4.130910e+002
1.124790310058594e-002	4.130950e+002
1.124790622558594e-002	4.131030e+002
1.124791247558594e-002	4.131191e+002
1.124792497558594e-002	4.131512e+002
1.124794997558594e-002	4.132155e+002
1.124800000000000e-002	4.133440e+002
1.125000000000000e-002	4.180593e+002
1.125002000002850e-002	4.181023e+002
1.125006000008549e-002	4.181771e+002
1.125014000019948e-002	4.182606e+002
1.125025000000000e-002	4.182819e+002
1.125775000000000e-002	4.130242e+002
1.125777500000000e-002	4.130068e+002
1.125782500000000e-002	4.129963e+002
1.125790000000000e-002	4.130416e+002
1.125790002441407e-002	4.130416e+002
1.125790075683594e-002	4.130435e+002
1.125790153808594e-002	4.130455e+002
1.125790310058594e-002	4.130495e+002
1.125790622558594e-002	4.130575e+002
1.125791247558594e-002	4.130735e+002
1.125792497558594e-002	4.131057e+002
1.125794997558594e-002	4.131700e+002
1.125800000000000e-002	4.132983e+002
1.126000000000000e-002	4.180114e+002
1.126002000002850e-002	4.180544e+002
1.126006000008549e-002	4.181292e+002
1.126014000019948e-002	4.182126e+002
1.126025000000000e-002	4.182339e+002
1.126775000000000e-002	4.129768e+002
1.126777500000000e-002	4.129594e+002
1.126782500000000e-002	4.129489e+002
1.126790000000000e-002	4.129941e+002
1.126790002441407e-002	4.129942e+002
1.126790075683594e-002	4.129960e+002
1.126790153808594e-002	4.129980e+002
1.126790310058594e-002	4.130020e+002
1.126790622558594e-002	4.130100e+002
1.126791247558594e-002	4.130261e+002
1.126792497558594e-002	4.130582e+002
1.126794997558594e-002	4.131224e+002
1.126800000000000e-002	4.132508e+002
1.127000000000000e-002	4.179618e+002
1.127002000002850e-002	4.180048e+002
1.127006000008549e-002	4.180795e+002
1.127014000019948e-002	4.181629e+002
1.127025000000000e-002	4.181841e+002
1.127775000000000e-002	4.129277e+002
1.127777500000000e-002	4.129102e+002
1.127782500000000e-002	4.128998e+002
1.127790000000000e-002	4.129450e+002
1.127790002441407e-002	4.129450e+002
